ID,prevalence,Group
,0.703704,E
,0.592593,E
,0.0185185,E
,0.148148,E
,0.462963,E
,0.111111,E
,0.277778,E
,0.0740741,E
,0.037037,E
,0.0740741,E
,0.0740741,E
,0.555556,E
,0.444444,E
,0.037037,E
,0,E
,0.0925926,E
,0.185185,E
,0.166667,E
,0.944444,E
,0.944444,E
,0.574074,E
,0.166667,E
,0.314815,E
,0.0185185,E
,0.0740741,E
,0.0925926,E
,0.111111,E
,0.166667,E
,0.777778,E
,0.0555556,E
,0.0185185,E
,0.0185185,E
,0.296296,E
,0.944444,E
,0.0185185,E
,0.166667,E
,0,E
,0.111111,E
,0.0740741,E
,0.574074,E
,0.333333,E
,0.111111,E
,0.0740741,E
,0.0185185,E
,0.0555556,E
,0.259259,E
,0,E
,0.0740741,E
,0,E
,0.203704,E
,0.425926,E
,0.037037,E
,0.0555556,E
,0.722222,E
,0.037037,E
,0.277778,E
,0.0740741,E
,0.037037,E
,0.037037,E
,0,E
,0.0185185,E
,0,E
,0.0555556,E
,0.0555556,E
,0.185185,E
,0.740741,E
,0.0740741,E
,0.111111,E
,0.037037,E
,0.351852,E
,0.759259,E
,0.0185185,E
,0.0185185,E
,0,E
,0.166667,E
,0,E
,0.0555556,E
,0.37037,E
,0.185185,E
,0.0740741,E
,0.037037,E
,0.0740741,E
,0,E
,0.185185,E
,0.111111,E
,0.407407,E
,0.037037,E
,0.537037,E
,0,E
,0.0740741,E
,0.666667,E
,0,E
,0.0185185,E
,0.0185185,E
,0.314815,E
,0.574074,E
,0.037037,E
,0.0740741,E
,0.111111,E
,0.314815,E
,0.703704,E
,0.0925926,E
,0.0740741,E
,0.037037,E
,0.648148,E
,0.37037,E
,0.0925926,E
,0.259259,E
,0.0555556,E
,0.537037,E
,0.0740741,E
,0.407407,E
,0.851852,E
,0.703704,E
,0.166667,E
,0.148148,E
,0.148148,E
,0,E
,0.037037,E
,0.0740741,E
,0.425926,E
,0.0925926,E
,0.351852,E
,0.0185185,E
,0.0740741,E
,0,E
,0.0185185,E
,0.0185185,E
,0,E
,0.0185185,E
,0.277778,E
,0,E
,0.037037,E
,0.518519,E
,0.444444,E
,0,E
,0.037037,E
,0.0555556,E
,0,E
,0.037037,E
,0,E
,0.277778,E
,0.037037,E
,0.166667,E
,0.222222,E
,0,E
,0.037037,E
,0.185185,E
,0.0555556,E
,0.0740741,E
,0.0740741,E
,0,E
,0.0555556,E
,0.037037,E
,0.037037,E
,0.037037,E
,0.314815,E
,0.0185185,E
,0.796296,E
,0.148148,E
,0.240741,E
,0.0925926,E
,0.574074,E
,0.0555556,E
,0.0925926,E
,0,E
,0.0555556,E
,0.111111,E
,0.296296,E
,0,E
,0.37037,E
,0.0925926,E
,0.277778,E
,0.037037,E
,0.796296,E
,0.0555556,E
,0.0925926,E
,0.0185185,E
,0.111111,E
,0,E
,0.0555556,E
,0,E
,0.0185185,E
,0.12963,E
,0.111111,E
,0.62963,E
,0.888889,E
,0.240741,E
,0.925926,E
,0,E
,0.37037,E
,0.12963,E
,0.037037,E
,0.0740741,E
,0.166667,E
,0.185185,E
,0.12963,E
,0,E
,0.518519,E
,0.111111,E
,0,E
,0,E
,0.555556,E
,0,E
,0.611111,E
,0.722222,E
,0.0740741,E
,0.222222,E
,0.037037,E
,0.185185,E
,0.111111,E
,0.0185185,E
,0.0740741,E
,0.0925926,E
,0.0185185,E
,0.277778,E
,0.166667,E
,0.0555556,E
,0.0740741,E
,0.981481,E
,0.185185,E
,0.037037,E
,0.0185185,E
,0.759259,E
,0.907407,E
,0.240741,E
,0.037037,E
,0.148148,E
,0.037037,E
,0.0185185,E
,0.814815,E
,0,E
,0.0185185,E
,0.0925926,E
,0.0925926,E
,0.518519,E
,0.0925926,E
,0.111111,E
,0.111111,E
,0.111111,E
,0.333333,E
,0.925926,E
,0.222222,E
,0.222222,E
,0.185185,E
,0.0555556,E
,0.222222,E
,0.0740741,E
,0.037037,E
,0.851852,E
,0.425926,E
,0.0185185,E
,0.0185185,E
,0.111111,E
,0.666667,E
,0.981481,E
,0.277778,E
,0.037037,E
,0,E
,0.388889,E
,0.444444,E
,0.222222,E
,0,E
,0.481481,E
,0.222222,E
,0.240741,E
,0.277778,E
,0.259259,E
,0,E
,0.0740741,E
,0.5,E
,0.0555556,E
,0.296296,E
,0.425926,E
,0.277778,E
,0.037037,E
,0.111111,E
,0.259259,E
,0.296296,E
,0.037037,E
,0.259259,E
,0.0925926,E
,0.0925926,E
,0.425926,E
,0.037037,E
,0.037037,E
,0.037037,E
,0.481481,E
,0.185185,E
,0,E
,0.0740741,E
,0.148148,E
,0.462963,E
,0,E
,0.925926,E
,0.240741,E
,0.111111,E
,0,E
,0,E
,0.037037,E
,0,E
,0.037037,E
,0.166667,E
,0.0185185,E
,0,E
,0.185185,E
,0.037037,E
,0.111111,E
,0,E
,0.0185185,E
,0,E
,0.0185185,E
,0.203704,E
,0.555556,E
,0.0555556,E
,0.148148,E
,0.388889,E
,0.166667,E
,0,E
,0.0185185,E
,0,E
,0.759259,E
,0.0185185,E
,0,E
,0.0185185,E
,0.0185185,E
,0.111111,E
,0.037037,E
,0.203704,E
,0.351852,E
,0.037037,E
,0.722222,E
,0.407407,E
,0,E
,0.0555556,E
,0.314815,E
,0.0185185,E
,0.203704,E
,0.759259,E
,0,E
,0.0185185,E
,0.0555556,E
,0.148148,E
,0.0555556,E
,0.037037,E
,0.0925926,E
,0.0185185,E
,0.0185185,E
,0,E
,0.0185185,E
,0.0185185,E
,0.0185185,E
,0.481481,E
,0,E
,0.0185185,E
,0.037037,E
,0.611111,E
,0.111111,E
,0.111111,E
,0.388889,E
,0.314815,E
,0.0185185,E
,0.148148,E
,0.111111,E
,0.703704,E
,0.148148,E
,0,E
,0.296296,E
,0.296296,E
,0,E
,0.111111,E
,0.537037,E
,0.833333,E
,0.0740741,E
,0.0185185,E
,0.0185185,E
,0,E
,0.37037,E
,0.12963,E
,0,E
,0.444444,E
,0.0185185,E
,0.222222,E
,0,E
,0.351852,E
,0.0555556,E
,0.351852,E
,0.259259,E
,0.0740741,E
,0,E
,0.481481,E
,0.0185185,E
,0.222222,E
,0.240741,E
,0.296296,E
,0.037037,E
,0.12963,E
,0.111111,E
,0.0740741,E
,0.833333,E
,0.0740741,E
,0.148148,E
,0,E
,0,E
,0,E
,0.333333,E
,0.037037,E
,0.0555556,E
,0,E
,0.111111,E
,0.0185185,E
,0.166667,E
,0.0925926,E
,0.944444,E
,0.0555556,E
,0.240741,E
,0.185185,E
,0.0185185,E
,0.685185,E
,0.351852,E
,0.037037,E
,0,E
,0,E
,0.0555556,E
,0.0740741,E
,0.037037,E
,0.0925926,E
,0.37037,E
,0.0555556,E
,0.0925926,E
,0.0555556,E
,0.314815,E
,0.037037,E
,0,E
,0.148148,E
,0.0740741,E
,0.0555556,E
,0.0555556,E
,0,E
,0.351852,E
,0.0925926,E
,0.574074,E
,0.148148,E
,0.87037,E
,0.425926,E
,0.296296,E
,0.0925926,E
,0,E
,0.296296,E
,0.037037,E
,0.166667,E
,0.0925926,E
,0.925926,E
,0.0925926,E
,0.037037,E
,0.0555556,E
,0.0925926,E
,0.240741,E
,0.0925926,E
,0.87037,E
,0.0555556,E
,0.111111,E
,0.0740741,E
,0.0925926,E
,0.407407,E
,0.462963,E
,0.12963,E
,0.111111,E
,0.388889,E
,0.166667,E
,0,E
,0.518519,E
,0.12963,E
,0.537037,E
,0.12963,E
,0.0185185,E
,0.259259,E
,0.0185185,E
,0.203704,E
,0.0740741,E
,0,E
,0.425926,E
,0.0925926,E
,0.037037,E
,0.166667,E
,0.0925926,E
,0.314815,E
,0.0555556,E
,0.203704,E
,0.166667,E
,0.777778,E
,0.0555556,E
,0.555556,E
,0,E
,0,E
,0,E
,0.0555556,E
,0.166667,E
,0.666667,E
,0,E
,0.037037,E
,0.0925926,E
,0.759259,E
,0.981481,E
,0.0185185,E
,0.148148,E
,0.203704,E
,0.0555556,E
,0.0185185,E
,0.0185185,E
,0.037037,E
,0.0740741,E
,0.0185185,E
,0.148148,E
,0.148148,E
,0.148148,E
,0.12963,E
,0.111111,E
,0.037037,E
,0.037037,E
,0.0740741,E
,0,E
,0.388889,E
,0.537037,E
,0.222222,E
,0.037037,E
,0.037037,E
,0.703704,E
,0.203704,E
,0,E
,0.685185,E
,0.037037,E
,0.148148,E
,0.0740741,E
,0.0555556,E
,0,E
,0.0185185,E
,0.296296,E
,0.0185185,E
,0.555556,E
,0.0185185,E
,0.0555556,E
,0.611111,E
,0.814815,E
,0,E
,0.0925926,E
,0,E
,0.037037,E
,0.148148,E
,0,E
,0.351852,E
,0.759259,E
,0.796296,E
,0.111111,E
,0,E
,0,E
,0.925926,E
,0.259259,E
,0.0185185,E
,0.203704,E
,0,E
,0.814815,E
,0.537037,E
,0.555556,E
,0.740741,E
,0.0555556,E
,0.240741,E
,0.111111,E
,0.833333,E
,0,E
,0.037037,E
,0,E
,0,E
,0.685185,E
,0.0555556,E
,0.962963,E
,0,E
,0.111111,E
,0.0555556,E
,0.203704,E
,0.425926,E
,0.0925926,E
,0.685185,E
,0.87037,E
,0.0185185,E
,0.0555556,E
,0,E
,0,E
,0,E
,0.166667,E
,0.333333,E
,0.0185185,E
,0,E
,0.555556,E
,0.648148,E
,0.0555556,E
,0.222222,E
,0.111111,E
,0.814815,E
,0.537037,E
,0.0185185,E
,0.148148,E
,0.833333,E
,0.0740741,E
,0.037037,E
,0.0555556,E
,0.037037,E
,0.0925926,E
,0.0925926,E
,0.481481,E
,0.0185185,E
,0.796296,E
,0.0185185,E
,0.592593,E
,0.203704,E
,0.814815,E
,0.0185185,E
,0,E
,0,E
,0,E
,0,E
,0.240741,E
,0,E
,0.0740741,E
,0,E
,0.333333,E
,0.222222,E
,0.0925926,E
,0.0185185,E
,0.444444,E
,0.037037,E
,0.388889,E
,0.0925926,E
,0.314815,E
,0.277778,E
,0.037037,E
,0.0740741,E
,0.0925926,E
,0.0925926,E
,0.148148,E
,0.111111,E
,0.148148,E
,0.037037,E
,0.111111,E
,0.12963,E
,0.037037,E
,0.203704,E
,0,E
,0.203704,E
,0.111111,E
,0.592593,E
,0.166667,E
,0.037037,E
,0.611111,E
,0.0185185,E
,0,E
,0.166667,E
,0.777778,E
,0.203704,E
,0,E
,0.037037,E
,0.111111,E
,0.0740741,E
,0,E
,0.0185185,E
,0.111111,E
,0.0925926,E
,0.0925926,E
,0.0925926,E
,0.0740741,E
,0.5,E
,0.0740741,E
,0.0555556,E
,0.037037,E
,0.0555556,E
,0.425926,E
,0.185185,E
,0.203704,E
,0,E
,0,E
,0,E
,0.037037,E
,0,E
,0.0925926,E
,0.407407,E
,0.0185185,E
,0.037037,E
,0.037037,E
,0.166667,E
,0,E
,0.0555556,E
,0.037037,E
,0.111111,E
,0.388889,E
,0.333333,E
,0.148148,E
,0.0185185,E
,0.0185185,E
,0.0185185,E
,0.407407,E
,0.037037,E
,0.407407,E
,0.0925926,E
,0.462963,E
,0.148148,E
,0.185185,E
,0,E
,0.0185185,E
,0.37037,E
,0.12963,E
,0,E
,0.0925926,E
,0.111111,E
,0.388889,E
,0.0185185,E
,0.0925926,E
,0.111111,E
,0.0925926,E
,0.666667,E
,0.037037,E
,0.37037,E
,0.407407,E
,0.111111,E
,0.0185185,E
,0.796296,E
,0.685185,E
,0.0925926,E
,0.259259,E
,0.0740741,E
,0.666667,E
,0.5,E
,0.0185185,E
,0.0555556,E
,0.907407,E
,0,E
,0.0185185,E
,0.87037,E
,0.0925926,E
,0.555556,E
,0,E
,0.0185185,E
,0.0185185,E
,0.0555556,E
,0.203704,E
,0.222222,E
,0.814815,E
,0.037037,E
,0.0925926,E
,0,E
,0,E
,0,E
,0.62963,E
,0.518519,E
,0.0740741,E
,0.537037,E
,0.0740741,E
,0.148148,E
,0.481481,E
,0.037037,E
,0,E
,0.148148,E
,0,E
,0.148148,E
,0.12963,E
,0.0185185,E
,0.296296,E
,0.240741,E
,0.203704,E
,0.259259,E
,0,E
,0,E
,0.0740741,E
,0.0555556,E
,0.0740741,E
,0.0925926,E
,0.148148,E
,0.0740741,E
,0,E
,0.851852,E
,0.0555556,E
,0,E
,0,E
,0.0185185,E
,0.351852,E
,0.851852,E
,0.12963,E
,0,E
,0.0925926,E
,0.388889,E
,0.0740741,E
,0,E
,0.111111,E
,0.0925926,E
,0.12963,E
,0.0185185,E
,0.0185185,E
,0,E
,0.388889,E
,0.388889,E
,0.12963,E
,0.037037,E
,0.148148,E
,0.0740741,E
,0.0925926,E
,0.0555556,E
,0.037037,E
,0.0555556,E
,0.12963,E
,0.185185,E
,0.907407,E
,0.185185,E
,0.0925926,E
,0.037037,E
,0.111111,E
,0,E
,0.296296,E
,0.759259,E
,0.0185185,E
,0.0185185,E
,0.037037,E
,0,E
,0.185185,E
,0.037037,E
,0.185185,E
,0.759259,E
,0.888889,E
,0.259259,E
,0.259259,E
,0.037037,E
,0.0555556,E
,0.203704,E
,0,E
,0.0555556,E
,0.185185,E
,0.259259,E
,0.166667,E
,0.148148,E
,0.333333,E
,0.0185185,E
,0.277778,E
,0,E
,0.407407,E
,0.0740741,E
,0.148148,E
,0.685185,E
,0.296296,E
,0.185185,E
,0,E
,0.62963,E
,0.240741,E
,0.037037,E
,0.0740741,E
,0,E
,0.0185185,E
,0,E
,0.0185185,E
,0.0185185,E
,0.796296,E
,0.0740741,E
,0.203704,E
,0.037037,E
,0.851852,E
,0.333333,E
,0.796296,E
,0.0740741,E
,0.314815,E
,0.0740741,E
,0.0185185,E
,0,E
,0.166667,E
,0.0740741,E
,0.425926,E
,0.296296,E
,0.12963,E
,0.111111,E
,0.0185185,E
,0.537037,E
,0.0185185,E
,0.814815,E
,0.0740741,E
,0.981481,E
,0.222222,E
,0.0925926,E
,0.12963,E
,0.0740741,E
,0.148148,E
,0.111111,E
,0.037037,E
,0,E
,0.0555556,E
,0.351852,E
,0.444444,E
,0.0740741,E
,0.0925926,E
,0.037037,E
,0.12963,E
,0.87037,E
,0.0185185,E
,0.148148,E
,0.259259,E
,0.037037,E
,0.0185185,E
,0.037037,E
,0.0185185,E
,0,E
,0.481481,E
,0,E
,0,E
,0.185185,E
,0.0555556,E
,0.148148,E
,0.037037,E
,0.111111,E
,0.037037,E
,0.0185185,E
,0.0185185,E
,0.722222,E
,0.0185185,E
,0.12963,E
,0.648148,E
,0.0555556,E
,0.0185185,E
,0.407407,E
,0,E
,0.222222,E
,0.111111,E
,0,E
,0.648148,E
,0.12963,E
,0.0925926,E
,0.12963,E
,0.0740741,E
,0.277778,E
,0.0925926,E
,0,E
,0.0185185,E
,0.0925926,E
,0.037037,E
,0.166667,E
,0.111111,E
,0,E
,0.259259,E
,0.0740741,E
,0.111111,E
,0.0555556,E
,0.0555556,E
,0.222222,E
,0.12963,E
,0.037037,E
,0.0185185,E
,0.240741,E
,0.0740741,E
,0.0185185,E
,0.0185185,E
,0.833333,E
,0,E
,0,E
,0.0185185,E
,0.0925926,E
,0.0555556,E
,0.0740741,E
,0.0555556,E
,0.0185185,E
,0.0740741,E
,0,E
,0.037037,E
,0.037037,E
,0.907407,E
,0,E
,0.037037,E
,0.0925926,E
,0.407407,E
,0.12963,E
,0.0185185,E
,0,E
,0,E
,0.259259,E
,0,E
,0,E
,0,E
,0.259259,E
,0.240741,E
,0.0185185,E
,0.833333,E
,0.0185185,E
,0.166667,E
,0.0740741,E
,0.314815,E
,0.537037,E
,0.166667,E
,0.796296,E
,0.0925926,E
,0.203704,E
,0.444444,E
,0.148148,E
,0.0925926,E
,0.814815,E
,0,E
,0.037037,E
,0.0185185,E
,0.185185,E
,0.518519,E
,0.203704,E
,0.0740741,E
,0.203704,E
,0.0185185,E
,0.037037,E
,0.185185,E
,0,E
,0,E
,0,E
,0.0740741,E
,0.111111,E
,0.685185,E
,0.0185185,E
,0,E
,0.12963,E
,0.0555556,E
,0.203704,E
,0.611111,E
,0,E
,0.185185,E
,0.0925926,E
,0.222222,E
,0.240741,E
,0.111111,E
,0.222222,E
,0.0925926,E
,0,E
,0.314815,E
,0.037037,E
,0.0185185,E
,0.185185,E
,0.0555556,E
,0.62963,E
,0.740741,E
,0.0555556,E
,0.185185,E
,0.222222,E
,0.759259,E
,0,E
,0.407407,E
,0.0185185,E
,0.0555556,E
,0.0185185,E
,0.185185,E
,0.0740741,E
,0.351852,E
,0.0185185,E
,0.462963,E
,0.0185185,E
,0,E
,0.703704,E
,0.240741,E
,0.555556,E
,0.0185185,E
,0.12963,E
,0.0185185,E
,0.12963,E
,0.0555556,E
,0.148148,E
,0.203704,E
,0.0185185,E
,0.148148,E
,0.777778,E
,0.0185185,E
,0.166667,E
,0.0185185,E
,0.351852,E
,0.555556,E
,0.203704,E
,0.0925926,E
,0.0185185,E
,0.203704,E
,0.0185185,E
,0.0740741,E
,0.0185185,E
,0.0740741,E
,0.148148,E
,0.166667,E
,0.259259,E
,0.185185,E
,0.0185185,E
,0.537037,E
,0.0185185,E
,0.222222,E
,0.314815,E
,0.0925926,E
,0.037037,E
,0.037037,E
,0.0555556,E
,0.203704,E
,0.0740741,E
,0.351852,E
,0.833333,E
,0.148148,E
,0.0185185,E
,0,E
,0,E
,0.0925926,E
,0.0740741,E
,0.444444,E
,0.0925926,E
,0.111111,E
,0.0740741,E
,0.0555556,E
,0.277778,E
,0.314815,E
,0.888889,E
,0.037037,E
,0.833333,E
,0.185185,E
,0.111111,E
,0.0555556,E
,0.148148,E
,0,E
,0.0555556,E
,0.0185185,E
,0.166667,E
,0.0185185,E
,0.203704,E
,0.0185185,E
,0.0185185,E
,0.111111,E
,0.0925926,E
,0.203704,E
,0.0185185,E
,0.12963,E
,0.037037,E
,0.685185,E
,0.0185185,E
,0.148148,E
,0.0185185,E
,0.296296,E
,0.185185,E
,0.0555556,E
,0.148148,E
,0.0555556,E
,0.203704,E
,0,E
,0.0740741,E
,0.037037,E
,0.0185185,E
,0.87037,E
,0.166667,E
,0.888889,E
,0.037037,E
,0.0185185,E
,0.851852,E
,0,E
,0.0555556,E
,0.203704,E
,0.611111,E
,0.0740741,E
,0.037037,E
,0.222222,E
,0.037037,E
,0.0555556,E
,0.0185185,E
,0.0185185,E
,0.814815,E
,0.166667,E
,0.277778,E
,0.740741,E
,0.0555556,E
,0.0185185,E
,0.0740741,E
,0,E
,0,E
,0.0555556,E
,0.0555556,E
,0.203704,E
,0.0555556,E
,0,E
,0.185185,E
,0.203704,E
,0.425926,E
,0.0185185,E
,0.0185185,E
,0.148148,E
,0.574074,E
,0.037037,E
,0.407407,E
,0.0555556,E
,0.0740741,E
,0.0925926,E
,0.0740741,E
,0.0185185,E
,0.0185185,E
,0.148148,E
,0.240741,E
,0.481481,E
,0.185185,E
,0.0185185,E
,0.111111,E
,0.12963,E
,0,E
,0.907407,E
,0,E
,0.037037,E
,0.259259,E
,0.12963,E
,0.0185185,E
,0.0740741,E
,0.5,E
,0.314815,E
,0.296296,E
,0.185185,E
,0.0185185,E
,0.666667,E
,0.203704,E
,0.0185185,E
,0.0185185,E
,0.944444,E
,0.0185185,E
,0.314815,E
,0.0555556,E
,0.0740741,E
,0,E
,0.333333,E
,0.111111,E
,0.111111,E
,0.814815,E
,0.240741,E
,0.037037,E
,0.0555556,E
,0.0740741,E
,0.0740741,E
,0.037037,E
,0.185185,E
,0.0555556,E
,0.0740741,E
,0.0185185,E
,0,E
,0.111111,E
,0.444444,E
,0.0185185,E
,0.185185,E
,0.0555556,E
,0,E
,0.185185,E
,0.444444,E
,0.0555556,E
,0.0740741,E
,0,E
,0.0925926,E
,0.62963,E
,0,E
,0.037037,E
,0.12963,E
,0,E
,0.259259,E
,0.166667,E
,0.240741,E
,0.12963,E
,0.166667,E
,0.481481,E
,0.0555556,E
,0.277778,E
,0.037037,E
,0,E
,0.0740741,E
,0.240741,E
,0.148148,E
,0.185185,E
,0.0740741,E
,0.518519,E
,0,E
,0.0740741,E
,0.111111,E
,0.0740741,E
,0.185185,E
,0.0185185,E
,0.0740741,E
,0,E
,0.0555556,E
,0,E
,0.111111,E
,0.037037,E
,0.537037,E
,0,E
,0.0740741,E
,0,E
,0.222222,E
,0.259259,E
,0.111111,E
,0.685185,E
,0.0555556,E
,0.592593,E
,0,E
,0.685185,E
,0.037037,E
,0.0740741,E
,0,E
,0.0925926,E
,0,E
,0.851852,E
,0.462963,E
,0.166667,E
,0.0925926,E
,0.185185,E
,0.0555556,E
,0.0185185,E
,0,E
,0.222222,E
,0.0185185,E
,0.037037,E
,0.0555556,E
,0.0185185,E
,0,E
,0.037037,E
,0.0740741,E
,0.0925926,E
,0.333333,E
,0.0555556,E
,0.851852,E
,0.037037,E
,0.203704,E
,0.0925926,E
,0.203704,E
,0.0555556,E
,0.0925926,E
,0.0555556,E
,0.148148,E
,0.037037,E
,0.314815,E
,0.0555556,E
,0.722222,E
,0.277778,E
,0,E
,0.037037,E
,0.851852,E
,0.166667,E
,0.0185185,E
,0.0185185,E
,0,E
,0,E
,0.0185185,E
,0,E
,0.277778,E
,0.648148,E
,0,E
,0,E
,0.0925926,E
,0.0925926,E
,0.240741,E
,0.518519,E
,0.12963,E
,0.333333,E
,0.796296,E
,0.203704,E
,0.481481,E
,0.0740741,E
,0,E
,0.0555556,E
,0,E
,0.111111,E
,0.814815,E
,0.148148,E
,0.518519,E
,0.0185185,E
,0.444444,E
,0.037037,E
,0.444444,E
,0.0925926,E
,0.796296,E
,0.0185185,E
,0.148148,E
,0.444444,E
,0,E
,0.111111,E
,0.666667,E
,0.925926,E
,0.037037,E
,0.240741,E
,0,E
,0.148148,E
,0.111111,E
,0.222222,E
,0.148148,E
,0.203704,E
,0,E
,0.0185185,E
,0.981481,E
,0.111111,E
,0.148148,E
,0,E
,0.0555556,E
,0.037037,E
,0.0185185,E
,0.037037,E
,0.981481,E
,0.0740741,E
,0.296296,E
,0.240741,E
,0.574074,E
,0.0185185,E
,0.12963,E
,0.0740741,E
,0.203704,E
,0.0185185,E
,0.203704,E
,0.12963,E
,0.425926,E
,0,E
,0.037037,E
,0.0740741,E
,0.0185185,E
,0.407407,E
,0,E
,0.0185185,E
,0,E
,0.0925926,E
,0.0185185,E
,0.666667,E
,0.277778,E
,0.185185,E
,0,E
,0.148148,E
,0.648148,E
,0.037037,E
,0.759259,E
,0.203704,E
,0.0740741,E
,0.0185185,E
,0.12963,E
,0.0925926,E
,0.0555556,E
,0.0555556,E
,0.240741,E
,0.481481,E
,0.037037,E
,0,E
,0,E
,0.0555556,E
,0,E
,0.185185,E
,0.148148,E
,0.333333,E
,0,E
,0.0555556,E
,0.148148,E
,0.0740741,E
,0.222222,E
,0.037037,E
,0.166667,E
,0.388889,E
,0.0740741,E
,0.12963,E
,0.0925926,E
,0.111111,E
,0.0185185,E
,0.0925926,E
,0.240741,E
,0.111111,E
,0.814815,E
,0.148148,E
,0.0925926,E
,0.0555556,E
,0.407407,E
,0.0925926,E
,0.203704,E
,0.0740741,E
,0.12963,E
,0.0185185,E
,0.037037,E
,0.962963,E
,0.314815,E
,0.12963,E
,0.0185185,E
,0.240741,E
,0.12963,E
,0.407407,E
,0.555556,E
,0.0740741,E
,0.333333,E
,0,E
,0.296296,E
,0.037037,E
,0.0185185,E
,0.648148,E
,0.037037,E
,0.0185185,E
,0.0925926,E
,0,E
,0.037037,E
,0.0185185,E
,0.0185185,E
,0.222222,E
,0.425926,E
,0.185185,E
,0.0925926,E
,0.037037,E
,0.0185185,E
,0.0555556,E
,0.296296,E
,0.148148,E
,0.555556,E
,0,E
,0.111111,E
,0.0185185,E
,0.0555556,E
,0.5,E
,0.037037,E
,0,E
,0.0925926,E
,0.462963,E
,0.12963,E
,0.0555556,E
,0,E
,0.037037,E
,0.0185185,E
,0.12963,E
,0.0925926,E
,0.592593,E
,0.314815,E
,0.833333,E
,0.0185185,E
,0.314815,E
,0.0740741,E
,0.37037,E
,0.0740741,E
,0.5,E
,0,E
,0.0740741,E
,0,E
,0.0185185,E
,0.111111,E
,0.0740741,E
,0.185185,E
,0.962963,E
,0,E
,0.148148,E
,0.0185185,E
,0.0555556,E
,0.0740741,E
,0.148148,E
,0.0925926,E
,0,E
,0.537037,E
,0,E
,0.0185185,E
,0.0555556,E
,0.203704,E
,0.0555556,E
,0.0185185,E
,0,E
,0.166667,E
,0.0185185,E
,0,E
,0.166667,E
,0.0740741,E
,0.0925926,E
,0.0185185,E
,0.111111,E
,0,E
,0.555556,E
,0.5,E
,0.0185185,E
,0.925926,E
,0.0555556,E
,0.685185,E
,0.166667,E
,0.0925926,E
,0.0740741,E
,0.037037,E
,0.0740741,E
,0.222222,E
,0.648148,E
,0,E
,0.0185185,E
,0.37037,E
,0.0740741,E
,0.0740741,E
,0.037037,E
,0.277778,E
,0.12963,E
,0.962963,E
,0.444444,E
,0.203704,E
,0.703704,E
,0.240741,E
,0.0185185,E
,0.0185185,E
,0,E
,0.462963,E
,0.037037,E
,0,E
,0.0555556,E
,0.037037,E
,0.925926,E
,0,E
,0.111111,E
,0.0925926,E
,0.0740741,E
,0.185185,E
,0.0555556,E
,0.907407,E
,0.740741,E
,0.0740741,E
,0.185185,E
,0.0740741,E
,0.0925926,E
,0.148148,E
,0,E
,0.981481,E
,0.407407,E
,0.111111,E
,0,E
,0.0740741,E
,0.0185185,E
,0.166667,E
,0.037037,E
,0.185185,E
,0.0740741,E
,0,E
,0.0740741,E
,0.703704,E
,0.222222,E
,0.0555556,E
,0,E
,0,E
,0.037037,E
,0.0185185,E
,0.0925926,E
,0.0185185,E
,0,E
,0.37037,E
,0.0185185,E
,0.37037,E
,0.0740741,E
,0.185185,E
,0.796296,E
,0.0185185,E
,0.037037,E
,0,E
,0.0740741,E
,0.166667,E
,0,E
,0.388889,E
,0.388889,E
,0.0185185,E
,0.925926,E
,0.87037,E
,0.333333,E
,0.037037,E
,0.0925926,E
,0.759259,E
,0.111111,E
,0.111111,E
,0.537037,E
,0.833333,E
,0.185185,E
,0.444444,E
,0.0925926,E
,0.037037,E
,0.0185185,E
,0.314815,E
,0.87037,E
,0,E
,0,E
,0.111111,E
,0.037037,E
,0.0925926,E
,0,E
,0.222222,E
,0,E
,0.148148,E
,0.0925926,E
,0.148148,E
,0.0740741,E
,0.592593,E
,0.148148,E
,0.111111,E
,0.592593,E
,0.0740741,E
,0.407407,E
,0.351852,E
,0,E
,0.0740741,E
,0.037037,E
,0,E
,0.037037,E
,0,E
,0.0185185,E
,0.333333,E
,0.0925926,E
,0.833333,E
,0.0925926,E
,0.0185185,E
,0.203704,E
,0,E
,0.0740741,E
,0.148148,E
,0.722222,E
,0.166667,E
,0.703704,E
,0.0740741,E
,0.0185185,E
,0.907407,E
,0.148148,E
,0,E
,0.777778,E
,0.0740741,E
,0,E
,0.0925926,E
,0.0740741,E
,0.0185185,E
,0.0555556,E
,0.37037,E
,0.111111,E
,0.0185185,E
,0.148148,E
,0.166667,E
,0.0185185,E
,0.0740741,E
,0,E
,0.0925926,E
,0,E
,0.12963,E
,0,E
,0.0740741,E
,0,E
,0.0185185,E
,0.0185185,E
,0,E
,0,E
,0.148148,E
,0.111111,E
,0.0555556,E
,0.0740741,E
,0.148148,E
,0,E
,0.0555556,E
,0.0740741,E
,0.166667,E
,0,E
,0.203704,E
,0.148148,E
,0.259259,E
,0.0925926,E
,0.0925926,E
,0.388889,E
,0.87037,E
,0.0740741,E
,0.203704,E
,0.185185,E
,0,E
,0.5,E
,0,E
,0,E
,0.148148,E
,0.537037,E
,0.851852,E
,0.0740741,E
,0,E
,0.12963,E
,0.0925926,E
,0.037037,E
,0.277778,E
,0.277778,E
,0.037037,E
,0.277778,E
,0.037037,E
,0,E
,0.37037,E
,0.0185185,E
,0.0925926,E
,0.0740741,E
,0,E
,0.0555556,E
,0.0925926,E
,0,E
